"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"2819","C18688",174,173,"+",2.01911428186836e-05,0.00996543806079128,-86.6666666666667
"4321","C19786",320,319,"+",1.61209717721784e-05,0.00862964434059125,-78.9473684210526
"5956","C20704",950,949,"+",1.28998968008256e-05,0.00738343796320574,-100
"7160","C21194",484,483,"+",2.06295201212604e-07,0.000402167774750257,-93.75
"8314","C21560",771,770,"+",6.45097856089759e-06,0.00466194422427495,-61.2173913043478
"8627","C21716",1430,1429,"+",4.94520465976743e-07,0.00077800761558221,-68.1818181818182
"11248","C22294",267,266,"+",1.75350921030713e-06,0.00190374353758425,-88.2352941176471
"11753","C22384",1331,1330,"+",3.0592640634369e-07,0.000540064732186946,-100
"11755","C22384",1346,1345,"+",1.54644117492415e-06,0.00173970034582205,-100
"16931","C23220",195,194,"+",7.84347280454066e-06,0.0053161113445649,-86.9565217391304
"16933","C23220",199,198,"+",4.0302429430446e-07,0.000662352391774789,-90
"16935","C23220",217,216,"+",7.05292515032804e-06,0.00495872688580156,-81.8181818181818
"16937","C23220",232,231,"+",3.16457198372778e-07,0.000554392962216754,-83.3333333333333
"16946","C23220",1037,1036,"+",8.85596091396477e-08,0.000216421985555541,-87.2222222222222
"17624","C23330",1439,1438,"+",5.64912733262908e-07,0.000849267991579355,-72.7668845315904
"20315","C23726",943,942,"+",1.04719395825639e-06,0.00131761480467895,-60.6981981981982
"22296","C23946",580,579,"+",1.98459950781932e-05,0.00996127995452212,-100
"26737","C24570",2574,2573,"+",2.14963268975713e-08,7.39343572039748e-05,-59.8598598598599
"26743","C24570",2670,2669,"+",2.24602041513921e-06,0.00225821133092035,-59.1794871794872
"26745","C24570",2686,2685,"+",6.69509910892524e-07,0.000965285688356469,-65.8441558441558
"28079","C24704",903,902,"+",3.47323817706995e-07,0.000595275082304024,-52.1193092621664
"35570","C25540",1494,1493,"+",1.04119568381246e-05,0.00642934888977231,-85
"38596","C25762",2803,2802,"+",1.3070224435721e-05,0.00746609441301487,-50.4394861392833
"39197","C25826",2908,2907,"+",3.76858699934001e-07,0.000634395036178718,-72.9249011857708
"53422","C26844",2626,2625,"+",5.30329573082022e-18,6.08872854717729e-13,-72.3526473526474
"58422","C27178",4031,4030,"+",2.33943078507811e-07,0.000441346216901054,-67.8571428571429
"58423","C27178",4032,4031,"+",6.89279005936653e-07,0.000987734082268249,-73.9130434782609
"58424","C27178",4115,4114,"+",9.44717812789319e-06,0.00609157984708416,-80
"58426","C27178",4123,4122,"+",7.14298834060218e-06,0.00500677031444583,-80.6451612903226
"58428","C27178",4129,4128,"+",1.3330551691547e-06,0.00156876979270591,-75
"58432","C27178",4152,4151,"+",3.5359052004529e-06,0.00306301029573323,-73.5294117647059
"63666","C27566",4157,4156,"+",2.99679568733086e-06,0.00275145538320047,-66.5413533834586
"65835","C27718",3337,3336,"+",1.76055930560863e-06,0.00191075235311863,-54.6969696969697
"66422","C27762",4199,4198,"+",3.51619109303085e-06,0.00304839711634826,-71.9251336898396
"67965","C27962",2301,2300,"+",3.23189891865754e-08,0.000101725319168322,-53.8461538461538
"74813","C28382",2300,2299,"+",1.29486734425228e-07,0.000288401446883955,-60.5400696864112
"77021","C28506",4471,4470,"+",2.35392194302298e-07,0.00044329959485809,-56.25
"77033","C28506",4617,4616,"+",4.89482250149903e-06,0.00389203444370214,-93.75
"78677","C28574",408,407,"+",3.00652718557402e-06,0.00275783802928196,-57.1428571428571
"82069","C28760",2337,2336,"+",1.34024901826759e-05,0.00756316348012567,-100
"90661","C29222",1982,1981,"+",1.56869456090813e-05,0.00847540037219202,-72.7272727272727
"90719","C29222",2986,2985,"+",1.67876684502631e-06,0.00184523976993612,-66.6666666666667
"93141","C29320",2928,2927,"+",8.6216085763279e-07,0.00114717631030826,-50.3800675675676
"97251","C29458",5596,5595,"+",7.9383980312773e-06,0.00534625790631811,-100
"97478","C29474",5039,5038,"+",1.22370562537476e-05,0.00713641804907127,-88.8888888888889
"104528","C29798",6241,6240,"+",9.31417602106338e-08,0.000224791049191153,-68.4981684981685
"104529","C29798",6262,6261,"+",6.00413252797022e-06,0.00441511507740572,-67.6190476190476
"104530","C29798",6263,6262,"+",3.03630408878275e-06,0.0027792624212358,-68.8888888888889
"106018","C29902",4708,4707,"+",1.55164353307217e-05,0.00840304833353483,-71.4285714285714
"106578","C29914",3998,3997,"+",2.49565043780838e-06,0.00243015052803595,-85.6521739130435
"106581","C29914",4054,4053,"+",6.98951223688852e-08,0.000181592937878392,-100
"106582","C29914",4055,4054,"+",6.3334844785763e-18,7.02075003495683e-13,-100
"106583","C29914",4083,4082,"+",7.4296412969182e-06,0.00513302751352778,-100
"106584","C29914",4084,4083,"+",2.81006421168697e-14,1.15321009240313e-09,-93.0588235294118
"106585","C29914",4099,4098,"+",1.05421161378091e-11,1.6749396291172e-07,-90.3225806451613
"106586","C29914",4386,4385,"+",7.03238218606175e-08,0.000182317768519879,-82.3529411764706
"106588","C29914",4397,4396,"+",1.44749866663103e-05,0.00799572834676306,-64.7058823529412
"106698","C29928",3858,3857,"+",1.88217579521928e-05,0.00962173134372557,-100
"108582","C29976",568,567,"+",6.65533199752782e-06,0.00477107614585872,-54.7619047619048
"108584","C29976",596,595,"+",2.22198110377945e-06,0.00224151950266009,-68.4640522875817
"108585","C29976",652,651,"+",7.98927711183157e-10,5.77579417486167e-06,-100
"111220","C30118",4954,4953,"+",6.42904874278523e-07,0.000938272012311961,-58.5081585081585
"113417","C30188",6221,6220,"+",6.4668965343531e-11,7.69015531649456e-07,-60.5121293800539
"113486","C30206",1421,1420,"+",1.42859766812043e-05,0.00793085790947804,-60
"113488","C30206",1448,1447,"+",7.14298834060219e-06,0.00500677031444583,-62.5
"113490","C30206",1456,1455,"+",6.35241287910059e-06,0.00461040577943987,-66.6666666666667
