"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"214","C14868",143,142,"+",9.54565479910261e-06,0.00609157984708416,64.1414141414141
"565","C15934",234,233,"+",7.17548299506991e-06,0.00501709652046339,55.1724137931034
"3430","C19224",514,513,"+",9.11470074867865e-06,0.00593175997709039,51.505376344086
"3432","C19224",549,548,"+",3.46092328994742e-07,0.000594565203936387,52.9411764705882
"4919","C20084",764,763,"+",1.54267672461038e-08,5.67416933784766e-05,93.75
"4921","C20084",783,782,"+",6.92918962137492e-07,0.000991635962423004,87.4509803921569
"4922","C20084",784,783,"+",4.5043523304393e-07,0.000723521969677003,100
"8238","C21528",1242,1241,"+",1.47667459436495e-12,3.12992160020838e-08,92.2287390029326
"8239","C21528",1307,1306,"+",3.96372792082901e-10,3.30964874671008e-06,62.807881773399
"8240","C21528",1316,1315,"+",9.43022598804949e-09,3.92853980500587e-05,50.3978779840849
"11091","C22274",1609,1608,"+",1.31401152388106e-05,0.0074924586777474,75
"12437","C22516",283,282,"+",3.36100868300139e-11,4.46749317986825e-07,51.9138755980861
"12446","C22516",376,375,"+",2.15430196188603e-09,1.24037161289743e-05,51.9001490312966
"13279","C22628",1044,1043,"+",7.39602301050679e-07,0.00103418463359002,100
"13280","C22628",1054,1053,"+",1.0825088224469e-05,0.00653262225186232,100
"13284","C22628",1124,1123,"+",5.86358945492071e-06,0.00439316562658985,100
"13289","C22628",1593,1592,"+",1.54644117492415e-06,0.00173970034582205,100
"13290","C22628",1624,1623,"+",4.00617913069118e-07,0.000661900755920457,100
"13293","C22628",1757,1756,"+",5.86358945492071e-06,0.00439316562658985,100
"13296","C22628",1797,1796,"+",2.01037352740139e-06,0.0021071806957181,100
"13297","C22628",1802,1801,"+",1.22370562537476e-06,0.00147408125502737,100
"13298","C22628",1812,1811,"+",2.01037352740139e-05,0.00996543806079128,92.3076923076923
"15511","C23010",1663,1662,"+",1.85804533630621e-05,0.00953448274023914,85.7142857142857
"15776","C23042",1494,1493,"+",1.20253735381655e-05,0.00709100970749757,64.0732265446224
"18356","C23432",1648,1647,"+",1.0825088224469e-05,0.00653262225186232,100
"21965","C23900",964,963,"+",1.28998968008256e-05,0.00738343796320574,100
"23476","C24224",1999,1998,"+",2.77949395260947e-11,3.81303209920788e-07,81.9277108433735
"23477","C24224",2012,2011,"+",2.22422983906595e-06,0.00224355333029055,67.2757475083057
"24455","C24276",1985,1984,"+",3.8148491996022e-06,0.00325206817033608,62.1266427718041
"26590","C24564",1617,1616,"+",2.01788937446174e-06,0.00211036829798677,55.1282051282051
"26621","C24564",1949,1948,"+",1.03139495432057e-08,4.21476196623379e-05,54.9450549450549
"29895","C24910",554,553,"+",6.9536370571448e-07,0.000994384875973324,52.6984126984127
"29897","C24910",563,562,"+",1.91553870978877e-09,1.13265337804763e-05,58.3333333333333
"29899","C24910",572,571,"+",6.26901138815114e-08,0.00016627817034673,54.2567567567568
"30609","C24974",2096,2095,"+",1.12972621060611e-06,0.00138986491919751,61.6959064327485
"36187","C25572",587,586,"+",5.02929564714462e-06,0.00396038586115119,83.3333333333333
"36262","C25572",2291,2290,"+",1.30389146407453e-06,0.00153896887561553,94.1176470588235
"37365","C25670",2055,2054,"+",6.97020191440255e-12,1.1982365163602e-07,53.396327331075
"40897","C25966",1238,1237,"+",3.13328742342653e-06,0.00283228252786237,54.5454545454545
"49651","C26532",944,943,"+",2.80800133788451e-06,0.0026422777768815,67.003367003367
"49655","C26532",986,985,"+",1.1955641408764e-09,7.84360290443638e-06,77.75
"50484","C26570",1830,1829,"+",4.07412707612311e-09,2.03159976566049e-05,71.2103407755582
"51045","C26620",4013,4012,"+",1.84284240011794e-05,0.00948422476271965,100
"51649","C26688",239,238,"+",5.93357246948958e-06,0.00440227342202014,72
"51654","C26688",291,290,"+",7.14298834060218e-06,0.00500677031444583,80.6451612903226
"51656","C26688",320,319,"+",1.42859766812043e-05,0.00793085790947804,81.25
"51658","C26688",332,331,"+",4.25981454900576e-06,0.00352452995991845,80
"51660","C26688",336,335,"+",2.01205815405129e-07,0.00039803930722816,83.7837837837838
"51662","C26688",338,337,"+",2.36656363833652e-06,0.00233965039084283,82.051282051282
"51663","C26688",487,486,"+",2.66948038373652e-06,0.00255242705083054,71.4285714285714
"51664","C26688",488,487,"+",1.40710934642703e-06,0.00163606335653229,64.7619047619048
"51667","C26688",496,495,"+",1.16886655594503e-06,0.0014256510775434,72.4137931034483
"51668","C26688",497,496,"+",4.0518394199231e-10,3.36283957834593e-06,88.2352941176471
"51669","C26688",498,497,"+",2.36864064101361e-06,0.00233965904381116,72.4137931034483
"51670","C26688",499,498,"+",8.77986236435871e-12,1.45090591565145e-07,89.1891891891892
"51671","C26688",502,501,"+",5.56335524223839e-06,0.0042622616928494,72.4137931034483
"51672","C26688",503,502,"+",1.13207610095517e-05,0.00678125067881646,58.8636363636364
"51674","C26688",626,625,"+",8.40471415848903e-07,0.00112405485332464,57.8369905956113
"51676","C26688",639,638,"+",4.55983900065912e-08,0.000131820671522908,67.3076923076923
"51694","C26688",888,887,"+",2.27195067867711e-06,0.00227055297300246,84
"51696","C26688",892,891,"+",1.85391175380051e-05,0.00952425211436185,83.3333333333333
"51698","C26688",972,971,"+",1.53837278618541e-05,0.0083626427761515,81.25
"53747","C26866",3154,3153,"+",2.5989838136073e-07,0.00047624481186077,73.5714285714286
"55200","C26960",1576,1575,"+",3.55841177407288e-07,0.000607390237935413,87.5
"55203","C26960",1624,1623,"+",1.17889773062187e-05,0.006982781202447,95.8333333333333
"55205","C26960",1675,1674,"+",1.10351890107174e-06,0.00136613270545388,100
"55207","C26960",1680,1679,"+",1.35817710901136e-06,0.00159180720880358,100
"55229","C26960",2379,2378,"+",4.91207387759113e-07,0.000774058030625284,100
"55243","C26960",2722,2721,"+",1.42785749982152e-05,0.00792994421561079,76.9230769230769
"55248","C26960",2847,2846,"+",3.24110446468622e-06,0.00288974868675874,80
"65688","C27712",909,908,"+",1.28492704804415e-08,4.97445278272816e-05,58.2352941176471
"65692","C27712",935,934,"+",4.52673949291768e-10,3.67713099452211e-06,60.0345025876941
"65694","C27712",972,971,"+",8.02565727229374e-07,0.0010892196293765,52.8571428571429
"65740","C27712",3695,3694,"+",1.09624249480867e-06,0.00136134844533606,53.2051282051282
"65745","C27712",3939,3938,"+",1.26604771004761e-09,8.21496137403867e-06,53.2215020968357
"66376","C27762",2602,2601,"+",1.09039903648376e-05,0.00656902583375096,61.5384615384615
"67323","C27882",1301,1300,"+",2.07576047702033e-06,0.00214379583029339,52.1929824561404
"68595","C28002",2815,2814,"+",9.24577583616486e-07,0.00119831806938575,100
"69861","C28082",2291,2290,"+",4.73558732203514e-07,0.00075513068714565,63.6363636363636
"69863","C28082",2297,2296,"+",5.46728199061624e-06,0.00421207969869354,61.371237458194
"69865","C28082",2327,2326,"+",1.02511537324055e-08,4.19443256800852e-05,73.9130434782609
"69894","C28082",2618,2617,"+",2.69215237582448e-06,0.00255242705083054,91.6666666666667
"69929","C28090",323,322,"+",2.27726374734724e-07,0.000432579786490358,53.8260869565217
"69943","C28090",411,410,"+",1.14176975530792e-17,1.18401073217291e-12,67.5675675675676
"69974","C28090",755,754,"+",6.54443755490026e-11,7.74416811390092e-07,63.7973137973138
"69986","C28090",830,829,"+",5.17303261044854e-08,0.000144271411266798,54.3889845094664
"69995","C28090",1420,1419,"+",2.07201901895352e-06,0.00214016093014887,80.0699300699301
"69997","C28090",1446,1445,"+",3.40520658220349e-09,1.76369644860698e-05,92.5925925925926
"69998","C28090",1451,1450,"+",6.58169678896899e-07,0.000953067575685438,78.5714285714286
"69999","C28090",1473,1472,"+",1.29013187898706e-06,0.00153230141090865,78.021978021978
"70000","C28090",1487,1486,"+",1.1415340237871e-05,0.00682391768393749,67.5824175824176
"70106","C28132",2314,2313,"+",2.7344308628141e-06,0.00258590158524804,69.5340501792115
"70523","C28170",1432,1431,"+",1.66423965050967e-05,0.00882963842629752,94.4444444444444
"70940","C28194",1949,1948,"+",2.19670384587925e-07,0.000421678960387313,94.7368421052632
"70947","C28194",2648,2647,"+",5.95911151885609e-09,2.72887221167419e-05,92.8571428571429
"71017","C28206",4134,4133,"+",1.04998694462648e-06,0.00131807902138433,59.7371565113501
"71019","C28206",4136,4135,"+",2.37233024536751e-06,0.00233965904381116,54.6620046620047
"72572","C28260",1028,1027,"+",1.68244025836621e-06,0.00184885601324576,50.8643617021277
"73883","C28328",4040,4039,"+",6.7073988024321e-06,0.00479296579748331,60.5925925925926
"74146","C28350",3109,3108,"+",1.69505890329689e-05,0.00896034607700184,79.4642857142857
"78944","C28594",2108,2107,"+",3.71891195711336e-06,0.00318040457305688,55.9259259259259
"78966","C28594",3102,3101,"+",4.73267739228801e-09,2.28783159959152e-05,51.6381766381766
"80346","C28666",4095,4094,"+",1.87572248031582e-05,0.0095986343829086,68.4210526315789
"80694","C28708",1811,1810,"+",1.31401152388106e-05,0.0074924586777474,75
"82295","C28772",187,186,"+",6.85929330648687e-07,0.000984250244473997,59.5238095238095
"83353","C28840",3748,3747,"+",2.83932430762242e-06,0.00264402746584091,75.4545454545455
"85764","C28982",4932,4931,"+",4.65675522883759e-08,0.000133979839679789,100
"87503","C29052",3094,3093,"+",2.82406446320562e-07,0.000510313968212839,60.2739726027397
