"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"1058","C18688",174,173,"+",2.01911428186836e-05,0.00596001133640221,-86.6666666666667
"1225","C19082",548,547,"+",2.29012628410652e-05,0.00647096834712001,-79.1666666666667
"1619","C19786",320,319,"+",1.61209717721784e-05,0.00510277823990013,-78.9473684210526
"2877","C21194",484,483,"+",2.06295201212604e-07,0.000217342079330737,-93.75
"3541","C21560",771,770,"+",6.45097856089759e-06,0.00268856732890804,-61.2173913043478
"3679","C21716",1430,1429,"+",4.94520465976743e-07,0.000425302013690763,-68.1818181818182
"5012","C22294",267,266,"+",1.75350921030713e-06,0.00105834981271572,-88.2352941176471
"5279","C22384",1331,1330,"+",3.0592640634369e-07,0.000292806372241524,-100
"5280","C22384",1346,1345,"+",1.54644117492415e-06,0.000967563448560801,-100
"8290","C23220",199,198,"+",4.0302429430446e-07,0.00036074522389417,-90
"8291","C23220",217,216,"+",7.05292515032804e-06,0.00285832805083084,-81.8181818181818
"8292","C23220",232,231,"+",3.16457198372778e-07,0.000300597292900963,-83.3333333333333
"8298","C23220",1037,1036,"+",8.85596091396477e-08,0.000116539708329194,-87.2222222222222
"8667","C23330",1439,1438,"+",5.64912733262908e-07,0.000464011064766669,-72.7668845315904
"10144","C23726",943,942,"+",1.04719395825639e-06,0.000727818819444902,-60.6981981981982
"14262","C24570",2574,2573,"+",2.14963268975713e-08,3.9604675156485e-05,-59.8598598598599
"14266","C24570",2670,2669,"+",2.24602041513921e-06,0.00126635330304458,-59.1794871794872
"14267","C24570",2686,2685,"+",6.69509910892524e-07,0.000529345618162245,-65.8441558441558
"15120","C24704",903,902,"+",3.47323817706995e-07,0.000323889179610561,-52.1193092621664
"19533","C25540",1494,1493,"+",1.04119568381246e-05,0.00373824979278077,-85
"21445","C25762",2803,2802,"+",1.3070224435721e-05,0.00439483393508802,-50.4394861392833
"21702","C25826",2908,2907,"+",3.76858699934001e-07,0.000345432456763989,-72.9249011857708
"29871","C26844",2626,2625,"+",5.30329573082022e-18,3.25459136128034e-13,-72.3526473526474
"29875","C26852",943,942,"+",2.31333661714292e-05,0.00651975521317036,-60
"33047","C27178",4031,4030,"+",2.33943078507811e-07,0.000239139402728952,-67.8571428571429
"33048","C27178",4032,4031,"+",6.89279005936653e-07,0.000541570401755237,-73.9130434782609
"33049","C27178",4115,4114,"+",9.44717812789319e-06,0.00354184575630808,-80
"33051","C27178",4123,4122,"+",7.14298834060218e-06,0.0028853244540069,-80.6451612903226
"33053","C27178",4129,4128,"+",1.3330551691547e-06,0.000869203008963307,-75
"33055","C27178",4146,4145,"+",2.24841971864092e-05,0.00639448123940776,-69.6969696969697
"33057","C27178",4152,4151,"+",3.5359052004529e-06,0.00173332476943955,-73.5294117647059
"36318","C27566",4157,4156,"+",2.99679568733086e-06,0.00154315511057896,-66.5413533834586
"37732","C27718",3337,3336,"+",1.76055930560863e-06,0.00106223186976817,-54.6969696969697
"38023","C27762",4199,4198,"+",3.51619109303085e-06,0.00172513721918036,-71.9251336898396
"38943","C27962",2301,2300,"+",3.23189891865754e-08,5.45530007360842e-05,-53.8461538461538
"43108","C28382",2300,2299,"+",1.29486734425228e-07,0.00015541467264835,-60.5400696864112
"44365","C28506",4471,4470,"+",2.35392194302298e-07,0.00024028717251095,-56.25
"45315","C28574",406,405,"+",2.36951569277103e-05,0.00664525371295924,-55.1724137931034
"45317","C28574",408,407,"+",3.00652718557402e-06,0.00154666237768937,-57.1428571428571
"51974","C29222",1982,1981,"+",1.56869456090813e-05,0.00501559481271341,-72.7272727272727
"52028","C29222",2986,2985,"+",1.67876684502631e-06,0.00102597128143404,-66.6666666666667
"53602","C29320",2928,2927,"+",8.6216085763279e-07,0.000632572145210509,-50.3800675675676
"55165","C29414",3033,3032,"+",3.72213942847981e-05,0.00907865754216244,-63.1578947368421
"55169","C29414",3135,3134,"+",3.40217058483312e-05,0.00848341317707329,-90.9090909090909
"60560","C29798",6073,6072,"+",2.81721018334404e-05,0.00759155763639108,-61.0047846889952
"60562","C29798",6241,6240,"+",9.31417602106338e-08,0.000121035327145814,-68.4981684981685
"60563","C29798",6262,6261,"+",6.00413252797022e-06,0.00254848838404613,-67.6190476190476
"60564","C29798",6263,6262,"+",3.03630408878275e-06,0.00155867279447762,-68.8888888888889
"61394","C29902",4708,4707,"+",1.55164353307217e-05,0.00497341616454955,-71.4285714285714
"61727","C29914",3998,3997,"+",2.49565043780838e-06,0.00136153187484402,-85.6521739130435
"61730","C29914",4055,4054,"+",6.3334844785763e-18,3.75278224943567e-13,-100
"61731","C29914",4084,4083,"+",2.81006421168697e-14,6.16422225986167e-10,-93.0588235294118
"61732","C29914",4099,4098,"+",1.05421161378091e-11,8.95300883485455e-08,-90.3225806451613
