A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0005634
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0006357
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0007010
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0008360
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0005634
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0006357
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0007010
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0008360
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0005634
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0006357
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0007010
A2AHJ4	XM_022436597.1	CGI_10020687	CGI_10020687	GO:0008360
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0005634
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0006357
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0007010
A2AHJ4	XM_022436599.1	CGI_10020687	CGI_10020687	GO:0008360
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0000777
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0003677
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0004386
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0005524
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0007049
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0016539
A2BGR3	XM_022487559.1	CGI_10025557	CGI_10025557	GO:0051301
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0000777
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0003677
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0004386
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0005524
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0007049
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0016539
A2BGR3	XM_022487560.1	CGI_10025557	CGI_10025557	GO:0051301
A2BGR3	XM_022487561.1	CGI_10025557	CGI_10025557	GO:0000777
