A0A0B5A7M7	EKC18432	2.38e-14
A0A0B5A8P8	EKC18433	9.45e-17
A0A0E0RTV6	EKC41751	1.18e-21
A0A0F7YYX3	EKC31253	2.15e-21
A0A0F7YZI5	EKC24490	5.04e-36
A0A0F7Z3J2	EKC24491	4.02e-36
A0A0G2K344	EKC39772	0.0
A0A0N9E2K8	EKC42914	2.57e-117
A0A0R4IBK5	EKC20250	1.10e-81
A0A0R4IBK5	EKC25370	0.0
A0A0R4IBK5	EKC31270	1.30e-81
A0A0R4IBK5	EKC32502	2.56e-51
A0A0R4IBK5	EKC32504	4.29e-80
A0A0R4IVV0	EKC23979	1.36e-79
A0A0R4IVV0	EKC24535	7.56e-71
A0A159BP93	EKC20116	3.00e-29
A0A159BP93	EKC29048	1.17e-22
A0AVF1	EKC37078	1.08e-52
A0AVT1	EKC21905	9.93e-28
A0AVT1	EKC24351	7.13e-119
A0FGR8	EKC33347	5.07e-23
A0FKG7	EKC22455	0.0
A0JM12	EKC19162	8.80e-19
A0JM12	EKC20096	2.31e-52
A0JM12	EKC21314	2.84e-17
A0JM12	EKC22123	4.69e-26
A0JM12	EKC22383	6.55e-11
A0JM12	EKC23409	3.49e-41
A0JM12	EKC24511	7.43e-06
A0JM12	EKC24634	5.08e-17
A0JM12	EKC26533	7.23e-22
A0JM12	EKC27871	4.34e-50
A0JM12	EKC28290	2.57e-30
A0JM12	EKC36184	5.48e-34
A0JM12	EKC37213	4.28e-47
A0JM12	EKC39534	1.75e-24
A0JM12	EKC40994	2.36e-19
A0JM23	EKC34119	0.0
A0JM56	EKC27211	1.58e-107
A0JM56	EKC38454	0.0
A0JMA9	EKC42687	0.0
A0JMD4	EKC25628	2.44e-55
A0JMH2	EKC22404	5.96e-39
A0JMP0	EKC40926	8.38e-106
A0JMQ0	EKC18807	0.0
A0JMQ9	EKC26957	0.0
A0JMU5	EKC31306	3.10e-33
A0JMZ1	EKC26328	9.16e-23
A0JN53	EKC39839	0.0
A0JNA8	EKC19013	4.55e-112
A0JNB1	EKC27815	2.57e-43
A0JNC4	EKC38587	7.01e-88
A0JNG4	EKC19554	2.56e-16
A0JNG4	EKC34835	9.21e-08
A0JNG7	EKC42043	0.0
A0JNH6	EKC30673	1.27e-108
A0JNH9	EKC22845	2.11e-08
A0JNI5	EKC29377	5.11e-61
A0JP70	EKC30201	0.0
A0JP85	EKC26715	4.52e-170
A0JPE9	EKC26214	3.20e-180
A0JPF9	EKC18105	2.10e-65
A0JPI9	EKC18053	5.78e-51
A0JPI9	EKC20803	4.22e-20
A0JPI9	EKC24588	6.05e-70
A0JPI9	EKC26235	1.51e-49
A0JPI9	EKC29436	2.81e-47
A0JPI9	EKC29437	9.63e-08
A0JPI9	EKC31643	1.55e-21
A0JPI9	EKC35095	8.42e-27
A0JPI9	EKC36520	1.68e-37
A0JPI9	EKC38526	2.19e-67
A0JPI9	EKC39901	1.64e-57
A0JPI9	EKC41383	1.18e-86
A0JPI9	EKC42798	1.71e-48
A0JPN1	EKC37521	2.46e-45
A0JPP8	EKC39835	8.36e-65
A0JPQ1	EKC35705	1.47e-21
A0KDV2	EKC23983	6.29e-141
A0M8R6	EKC30743	2.92e-28
A0M8R6	EKC41846	6.00e-10
A0M8U1	EKC32538	0.0
A0MGZ7	EKC42855	1.22e-35
A0MZ67	EKC37180	4.92e-18
A0NGI1	EKC30020	1.70e-32
A0PJE2	EKC35610	6.64e-141
A0PQX0	EKC27888	7.21e-09
A1A4J8	EKC20996	3.62e-74
A1A4M4	EKC34427	1.34e-103
A1A4M6	EKC18719	2.75e-40
A1A4N1	EKC33578	2.14e-32
A1A4Q2	EKC30467	2.79e-41
A1A4R8	EKC18034	2.60e-20
A1A4R8	EKC18035	5.22e-26
A1A5F2	EKC18883	0.0
A1A5G0	EKC19251	0.0
A1A5P2	EKC43211	9.37e-77
A1A5Q4	EKC36332	0.0
A1A5S1	EKC35667	0.0
A1A5S1	EKC37464	0.0
A1A5V9	EKC36760	2.77e-31
A1BQQ5	EKC20997	7.49e-12
A1BQQ5	EKC20998	2.31e-43
A1BQQ5	EKC28870	3.03e-42
A1BQQ5	EKC35120	5.02e-15
A1BQQ5	EKC42042	1.51e-27
A1E295	EKC36483	1.17e-141
A1KZ92	EKC22673	7.40e-06
A1L0T3	EKC37243	6.49e-09
A1L0Y2	EKC39310	0.0
A1L162	EKC28937	6.02e-08
A1L167	EKC37003	6.23e-15
A1L1C7	EKC33192	3.80e-160
A1L1H3	EKC34343	1.92e-28
A1L1L3	EKC25619	4.90e-36
A1L1L7	EKC23294	1.38e-10
A1L1R5	EKC38645	2.19e-113
A1L1V4	EKC26652	1.68e-86
A1L1W9	EKC19070	1.13e-54
A1L1W9	EKC22843	6.79e-107
A1L224	EKC41829	1.26e-40
A1L224	EKC42921	4.92e-33
A1L237	EKC28692	2.72e-58
A1L251	EKC29918	7.81e-94
A1L252	EKC40173	0.0
A1L253	EKC29290	8.50e-35
A1L258	EKC17936	2.55e-52
A1L271	EKC42324	1.20e-180
A1L2I9	EKC37034	2.73e-95
A1L2K1	EKC20042	5.93e-18
A1L2Y1	EKC24465	5.00e-06
A1L3F4	EKC23507	6.49e-87
A1L3G4	EKC33827	2.01e-13
A1L4H1	EKC31194	4.43e-29
A1X150	EKC17702	1.39e-06
A1XQX0	EKC36962	2.40e-81
A1Z713	EKC27505	1.76e-87
A1Z713	EKC34712	7.26e-171
A1ZA47	EKC25487	1.61e-12
A1ZA47	EKC26352	8.71e-74
A1ZA47	EKC29478	1.57e-15
A1ZA47	EKC33408	2.45e-11
A1ZAX0	EKC28652	1.92e-21
A1ZAX0	EKC43219	2.53e-42
A1ZAY1	EKC36427	6.02e-53
A2A259	EKC33318	3.45e-54
A2A5Z6	EKC36211	0.0
A2A6A1	EKC21984	2.98e-09
A2A6A1	EKC35110	7.52e-08
A2A791	EKC23377	2.23e-87
A2A7Y5	EKC37343	3.43e-22
A2A9C3	EKC35694	9.69e-160
A2AAE1	EKC21632	0.0
A2AAJ9	EKC38331	2.06e-23
A2AAY5	EKC24289	1.99e-31
A2AAY5	EKC24290	1.05e-36
A2AG06	EKC33011	7.01e-57
A2AGA4	EKC17266	5.48e-44
A2AHJ4	EKC39110	0.0
A2AIW0	EKC28546	1.44e-12
A2AJ76	EKC25841	2.48e-28
A2AJ76	EKC29919	3.57e-07
A2AJ76	EKC34299	5.07e-07
A2AJ76	EKC41156	7.88e-19
A2AJ77	EKC35319	5.26e-67
A2AJ88	EKC36525	0.0
A2AJN7	EKC38585	0.0
A2AKG8	EKC42733	1.46e-40
A2AKX3	EKC37746	2.57e-20
A2ALS5	EKC27033	7.99e-126
A2APV2	EKC23609	3.19e-139
A2ARS0	EKC22665	4.85e-32
A2ARS0	EKC24422	6.65e-13
A2ARV4	EKC25935	2.54e-23
A2ARV4	EKC32499	8.40e-18
A2ARV4	EKC32642	7.52e-08
A2ARV4	EKC35870	4.45e-18
A2ARZ3	EKC18186	5.76e-18
A2ASS6	EKC23534	1.21e-30
A2ASS6	EKC35324	0.0
A2ASS6	EKC35325	3.71e-107
A2ASS6	EKC36843	2.24e-39
A2ASS6	EKC38328	1.77e-23
A2ASS6	EKC38329	2.53e-41
A2AV25	EKC17481	1.74e-26
A2AV25	EKC25381	2.47e-72
A2AV25	EKC25383	3.77e-69
A2AV25	EKC25528	9.33e-72
A2AV25	EKC37595	1.14e-70
A2AV25	EKC37598	7.53e-68
A2AV25	EKC37599	3.08e-73
A2AV25	EKC37600	3.56e-54
A2AV25	EKC37602	1.00e-56
A2AV36	EKC36858	1.40e-167
A2AVA0	EKC26885	1.44e-09
A2AVA0	EKC27857	2.68e-31
A2AVA0	EKC37890	0.0
A2AVA0	EKC42459	3.49e-21
A2AWA9	EKC28677	0.0
A2AWP0	EKC41108	2.81e-20
A2AWP8	EKC27405	2.35e-34
A2AX52	EKC19483	4.87e-42
A2AX52	EKC20391	1.93e-45
A2AX52	EKC22876	8.32e-35
A2AX52	EKC32120	5.16e-62
A2AX52	EKC37618	5.62e-22
A2AX52	EKC39447	6.74e-18
A2AX52	EKC40283	3.32e-86
A2BD94	EKC19450	4.14e-35
A2BD94	EKC28124	1.59e-09
A2BDA5	EKC24595	1.09e-32
A2BE28	EKC26871	1.63e-21
A2BFC9	EKC41035	3.08e-46
A2BFP5	EKC29101	0.0
A2BG43	EKC34041	2.62e-32
