"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"77","C14868",143,142,"+",3.54687522715362e-06,0.00173825071689429,65.2777777777778
"93","C14952",87,86,"+",3.72213942847981e-05,0.00910816767519063,61.1111111111111
"210","C15934",234,233,"+",7.17548299506991e-06,0.00289270483724126,55.1724137931034
"964","C18358",441,440,"+",2.18582778214984e-05,0.00630938364883577,59.2592592592593
"1062","C18688",174,173,"+",2.01911428186836e-05,0.00597841263815514,-86.6666666666667
"1232","C19082",548,547,"+",2.29012628410652e-05,0.00649479116416072,-79.1666666666667
"1280","C19224",509,508,"+",3.16039314188595e-05,0.00823793631641084,50.9216589861751
"1281","C19224",514,513,"+",9.11470074867865e-06,0.00345944395030458,51.505376344086
"1282","C19224",549,548,"+",3.46092328994742e-07,0.000322872700197784,52.9411764705882
"1628","C19786",320,319,"+",1.61209717721784e-05,0.00511612991178828,-78.9473684210526
"1883","C20084",764,763,"+",1.54267672461038e-08,3.0487679811629e-05,94.1176470588235
"1884","C20084",783,782,"+",2.48542361187227e-07,0.000249370645199851,87.8676470588235
"2888","C21194",484,483,"+",2.06295201212604e-07,0.000216768710648111,-93.75
"3517","C21528",1242,1241,"+",2.44331653825097e-12,2.57628795034472e-08,92.1212121212121
"3518","C21528",1307,1306,"+",7.24804670558177e-10,2.85063634684517e-06,62.5
"3519","C21528",1316,1315,"+",1.51603774532607e-08,3.02745225698613e-05,50.2747252747253
"3551","C21560",771,770,"+",6.45097856089759e-06,0.00269154059510075,-61.2173913043478
"3690","C21716",1430,1429,"+",4.94520465976743e-07,0.00042433181263534,-68.1818181818182
"4908","C22274",1609,1608,"+",1.31401152388106e-05,0.004424082807543,75
"5015","C22294",267,266,"+",1.75350921030713e-06,0.00105684565012009,-88.2352941176471
"5244","C22362",249,248,"+",2.18672913285359e-05,0.00630938364883577,-80.3571428571429
"5282","C22384",1331,1330,"+",3.0592640634369e-07,0.000292110206736345,-100
"5283","C22384",1346,1345,"+",1.54644117492415e-06,0.000966603943000173,-100
"5642","C22516",283,282,"+",1.01902030541162e-10,5.95713962927393e-07,51.7285531370038
"5648","C22516",376,375,"+",3.6359391770427e-09,9.88784849447705e-06,51.73343605547
"6202","C22628",1044,1043,"+",7.39602301050679e-07,0.000566723539743145,100
