"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"8352","C23230",2001,2003,"*",3.04259883070034e-06,0.00574645930664204,-44.0200020620683
"15496","C25180",2316,2318,"*",1.0301511169278e-09,8.14117664449839e-06,-46.4566929133858
"15600","C25218",1805,1807,"*",1.52794194747594e-06,0.00341498275011307,45.4120879120879
"16866","C25550",1923,1925,"*",2.81291913392422e-07,0.000899325654212972,26.1682242990654
"17081","C25592",1364,1366,"*",6.67351969701518e-08,0.000280579239371804,56.2547673531655
"21120","C26268",801,803,"*",2.19347103143905e-06,0.00446988490121218,-25.8516845473367
"21542","C26354",2142,2144,"*",4.74605095929951e-07,0.00136779650745668,41.7647058823529
"24229","C26866",1400,1402,"*",1.60639032033054e-10,1.61850324936154e-06,64.047619047619
"29308","C27718",3338,3340,"*",5.79285280600169e-06,0.00915892425885329,-32.6551053113553
"29312","C27718",3393,3395,"*",1.38946063885773e-07,0.000509690709118825,-38.8894523326572
"29313","C27718",3399,3401,"*",2.21440314226522e-07,0.000743206759594942,-30.9309309309309
"29314","C27718",3413,3415,"*",6.50133773588319e-08,0.000274939894859206,-26.6570637617879
"29316","C27718",3528,3530,"*",5.12166553807384e-10,4.5051534050931e-06,-30.5807345415477
"29317","C27718",3535,3537,"*",4.93502740772281e-06,0.00813845576369968,-28.6607558908354
"38592","C29050",624,626,"*",9.52009434479513e-09,5.5732512744159e-05,-54.1666666666667
"41019","C29320",764,766,"*",1.17443235156052e-08,6.71957731544778e-05,-27.7005569669728
"41020","C29320",766,768,"*",8.39567677457444e-07,0.00214524406693148,-26.7492049068605
"41021","C29320",768,770,"*",8.67416553331734e-12,1.21530901119716e-07,-28.9319248826291
"41023","C29320",776,778,"*",2.10815384865527e-07,0.000714660358224591,-26.084779706275
"43616","C29538",1261,1263,"*",8.23018283210475e-07,0.00211473384880814,-25.4130427753888
"45384","C29736",249,251,"*",1.01819145296429e-09,8.07188531136626e-06,-34.9156891495601
"45385","C29736",252,254,"*",6.15488724797787e-10,5.27635860001087e-06,-38.4130007738556
"45386","C29736",255,257,"*",7.25604625764931e-09,4.36385449288995e-05,-36.496644295302
"56993","C31004",6151,6153,"*",1.46724484652715e-07,0.000531808525971881,31.924882629108
"57405","C31036",8475,8477,"*",1.70765559339237e-06,0.00370530724592192,26.4651885326931
"60303","C31386",6405,6407,"*",2.13851313607705e-09,1.517010569658e-05,-31.6017316017316
"66404","C31986",5059,5061,"*",2.34157110270626e-09,1.64490593527988e-05,50.7142857142857
"67866","C32110",3151,3153,"*",5.47217812962886e-06,0.00877813932383335,-47.5463371579876
"70871","C32424",2751,2753,"*",4.48604978264645e-06,0.0076114662664827,-39.622641509434
"71156","C32444",3246,3248,"*",4.08480455326704e-09,2.6658505161992e-05,29.7297297297297
"76949","C32986",1058,1060,"*",5.22171503875933e-06,0.0084812677455407,44.0190344261454
"76991","C32986",6742,6744,"*",2.65323690703157e-07,0.000857224255486365,49.4555143651529
"77002","C32986",7185,7187,"*",1.63174570796601e-07,0.000581206347784693,38.4077693925523
"77600","C33102",6851,6853,"*",2.18314999159031e-07,0.000734358830249885,-33.2056708996842
"79958","C33260",8278,8280,"*",4.30707754516032e-06,0.00743246866209402,37.5
"83378","C33654",4891,4893,"*",5.44901007046323e-06,0.00875207769052055,-71.5447154471545
"84057","C33708",11623,11625,"*",9.83544861536278e-07,0.00243257968592088,-44.2748091603053
"84059","C33708",11931,11933,"*",1.69760969598918e-06,0.00369142756517901,-45.9261567222309
"87559","C34256",11340,11342,"*",3.03120568165621e-06,0.00573350529118138,-35.6028683373993
"88701","C34340",12139,12141,"*",1.72886713224064e-07,0.000609362790134332,25.3246753246753
"89237","C34418",15595,15597,"*",7.35193232107694e-11,8.03131617955965e-07,58.0246913580247
"90543","C34546",6455,6457,"*",3.28424640446538e-16,1.13775588772802e-11,32.1414141414141
"95376","C34948",19459,19461,"*",2.18894314473272e-06,0.00446425521727934,37.0967741935484
"95377","C34948",19614,19616,"*",4.75069407495292e-06,0.00794250646236397,30.0751879699248
"103162","C36322",29947,29949,"*",9.2900963761687e-08,0.000370275358915726,-41.3311862587225
"103241","C36636",10723,10725,"*",6.91588988035218e-07,0.00185371252184187,-69.7841726618705
"104140","C37024",10909,10911,"*",5.66466012851532e-06,0.00900692202729829,-69.6414236018196
"106542","scaffold1",340548,340550,"*",3.27694078508487e-06,0.0060534277614935,39.982347749338
"107102","scaffold10",41374,41376,"*",5.16141950561866e-10,4.53223989731146e-06,59.7014925373134
"110513","scaffold100",307286,307288,"*",3.4140696204623e-06,0.00625194160766701,-65.5677655677656
"114141","scaffold100",645609,645611,"*",1.18663275070522e-06,0.00280852324467623,36.5405405405405
"119160","scaffold1000",137330,137332,"*",1.61995190689467e-12,2.64305768543996e-08,41.025641025641
"127772","scaffold1004",448465,448467,"*",3.1267223698277e-06,0.00585990407773964,-30.1343101343101
"134767","scaffold1009",476852,476854,"*",3.1322050095728e-06,0.00586315059792096,29.5506473724296
"135617","scaffold1009",647619,647621,"*",6.37244799783764e-07,0.00173377654975757,-33.8803088803089
"141613","scaffold1009",1094207,1094209,"*",2.67355454461179e-08,0.000133941767388761,-33.44202251206
"146323","scaffold1009",1584967,1584969,"*",1.63547191267055e-08,8.89459863943592e-05,-44.037015615963
"146686","scaffold1009",1620301,1620303,"*",3.53743160485667e-06,0.00641743526521891,-46.2845395731302
"146843","scaffold1009",1659817,1659819,"*",2.53271318068606e-06,0.00499440110622246,49.5575221238938
"154010","scaffold1010",45030,45032,"*",4.35251397248335e-06,0.00746756323772356,39.7523125143338
"156322","scaffold1014",193973,193975,"*",5.89753017638416e-06,0.00927513727289748,48.4848484848485
"165667","scaffold1016",354438,354440,"*",1.40685523192023e-09,1.0605683351776e-05,41.8181818181818
"165669","scaffold1016",354458,354460,"*",5.85475686542777e-09,3.64685964838434e-05,32.3076923076923
"168588","scaffold1017",222302,222304,"*",4.97635539916131e-22,4.93523034081863e-17,-49.4204081632653
"169237","scaffold1017",286549,286551,"*",1.85335549186792e-06,0.00393700120872765,40.7557166759621
"169278","scaffold1017",291482,291484,"*",5.78171599942567e-07,0.00160148249573156,-47.8991038831729
"171795","scaffold1017",489402,489404,"*",6.26816473089081e-06,0.00970712082416492,51.4285714285714
"171805","scaffold1017",490386,490388,"*",7.84983278285447e-07,0.00204225487003074,-56.6614420062696
"172771","scaffold1017",574701,574703,"*",3.79199422582783e-06,0.00676043351040698,35.0980392156863
"173133","scaffold1017",617653,617655,"*",4.28521922974467e-06,0.00740485462915179,-26.4214046822743
"174787","scaffold1017",805282,805284,"*",1.0316685762546e-06,0.00251350103029224,-50
"180343","scaffold1018",336462,336464,"*",9.4455499982979e-11,1.01002546798871e-06,-42.9230253228241
"184865","scaffold102",386965,386967,"*",7.1432352024873e-12,1.02349672908234e-07,-29.7804698480691
"184913","scaffold102",391402,391404,"*",3.10429012257919e-07,0.000977649035927245,40.0707547169811
"184925","scaffold102",392109,392111,"*",9.04299153167136e-19,4.97153511248936e-14,42.3253676470588
"185585","scaffold102",470909,470911,"*",1.63762427392052e-07,0.000582889729891856,36.3636363636364
"193369","scaffold102",1241275,1241277,"*",3.20795132051546e-06,0.00596081801306731,71.5730061349693
"201256","scaffold1021",3294,3296,"*",1.37547915213508e-10,1.41401860501674e-06,-68.1426367843208
"201257","scaffold1021",3313,3315,"*",1.64208124025991e-08,8.91785197255453e-05,-54.2487215754542
"201871","scaffold1021",62432,62434,"*",8.93583324075819e-19,4.96660792721547e-14,-38.1944444444444
"202160","scaffold1021",92001,92003,"*",2.11581873113874e-06,0.00434137947041828,30.9729064039409
"209488","scaffold1024",222215,222217,"*",5.10541173952194e-06,0.00835406753587313,-49.8541139856059
"212528","scaffold1024",447295,447297,"*",5.13382102670003e-08,0.000226185651180278,-52.5252525252525
"212654","scaffold1024",466001,466003,"*",6.55915042350201e-10,5.53843397466836e-06,43.8750770495172
"216448","scaffold1024",804376,804378,"*",3.12436881380642e-06,0.00585990407773964,-29.4578783518148
"216453","scaffold1024",804878,804880,"*",7.40580348795721e-07,0.00195039213828317,-33.8561404094534
"219384","scaffold1024",1044765,1044767,"*",3.78612762016822e-10,3.45039233139081e-06,-28.7128712871287
"219446","scaffold1024",1050876,1050878,"*",5.38556372672204e-19,3.20463415989264e-14,-70.9677419354839
"219747","scaffold1024",1081825,1081827,"*",2.53282143725172e-06,0.00499440110622246,33.3333333333333
"220787","scaffold1024",1156260,1156262,"*",1.21440236339765e-08,6.90385484491259e-05,41.1815278801277
"221503","scaffold1024",1251225,1251227,"*",4.33417395709886e-06,0.00746038175098561,-40.3225806451613
"222862","scaffold1024",1398409,1398411,"*",3.1282428346931e-07,0.000983355675385976,-32.7098321342926
"224906","scaffold1026",15160,15162,"*",1.84268943362441e-09,1.33525107763537e-05,-26.3157894736842
"225425","scaffold1028",17345,17347,"*",7.49740534214816e-07,0.00196888759535347,-35.7241379310345
"235977","scaffold1032",3358,3360,"*",1.68039498378999e-07,0.000593933684878062,-41.0714285714286
"237373","scaffold1032",203967,203969,"*",8.1485184035038e-07,0.00210131706369314,-28.7941787941788
"238338","scaffold1032",287834,287836,"*",2.95835755204883e-06,0.0056442617910879,29.1144527986633
"238822","scaffold1032",332914,332916,"*",4.34972529609307e-09,2.81693619836059e-05,-54.7611092549282
"239003","scaffold1032",356547,356549,"*",1.74744737414754e-06,0.00377706503125516,-25.7887039487429
"245498","scaffold1035",12491,12493,"*",2.9700851814763e-06,0.00566236510945971,-30.5687912839481
"245524","scaffold1035",16942,16944,"*",2.368404207584e-06,0.00474229637274105,-30.4347826086957
"245625","scaffold1035",23840,23842,"*",5.1554536810363e-06,0.00840633827405559,-38.8420181968569
"245726","scaffold1035",30132,30134,"*",2.1224410031578e-10,2.06839978301523e-06,-48.007662835249
"245737","scaffold1035",31033,31035,"*",7.27354613312622e-08,0.000302040460469482,-44.582651391162
"245743","scaffold1035",31365,31367,"*",3.06259906644663e-11,3.83420204905539e-07,-60.0707850707851
"245744","scaffold1035",31371,31373,"*",1.04100753165313e-08,6.02432860834366e-05,-54.0687160940325
"245745","scaffold1035",31379,31381,"*",2.87185984382316e-13,5.50206261506569e-09,-61.1159546643418
"245746","scaffold1035",31399,31401,"*",5.91266702737912e-12,8.62374625315148e-08,-68.9613526570048
"245748","scaffold1035",31452,31454,"*",2.16861542461157e-07,0.000730757972951645,-53.4574468085106
"245749","scaffold1035",31469,31471,"*",4.87526183179681e-14,1.10081956794307e-09,-60.8952565970536
"245750","scaffold1035",31550,31552,"*",3.60097105851421e-09,2.40915115662355e-05,-50.6666666666667
"245751","scaffold1035",31587,31589,"*",3.77983581052769e-08,0.000176201422950479,-47.4885844748858
"245752","scaffold1035",31642,31644,"*",2.33628788116177e-06,0.00469471631918274,-37.5817541505953
"245754","scaffold1035",31832,31834,"*",4.8767387627214e-10,4.30468209801511e-06,-45.177304964539
"245755","scaffold1035",31843,31845,"*",2.16875061502629e-13,4.3356609048411e-09,-53.7362188648428
"245756","scaffold1035",32015,32017,"*",5.25677059878071e-06,0.00851905595438572,-42.5775978407557
"245757","scaffold1035",32070,32072,"*",7.39629663186749e-07,0.00194942063989639,-50.6825075834176
"245759","scaffold1035",32177,32179,"*",4.71185867059507e-07,0.00135963490317265,-38.4473387344888
"245760","scaffold1035",32227,32229,"*",2.76483123754871e-10,2.60411738033298e-06,-45.8117123795404
"245761","scaffold1035",32270,32272,"*",2.26144234595237e-09,1.5930422354818e-05,-47.9642502482622
"245762","scaffold1035",32283,32285,"*",2.6392398589075e-10,2.49979168252092e-06,-50.60706401766
"245764","scaffold1035",32317,32319,"*",6.80833360999961e-28,1.43481464451504e-22,-59.0500785986975
"245765","scaffold1035",32342,32344,"*",9.27342990275439e-24,1.11675348742045e-18,-56.3615957555352
"245766","scaffold1035",32369,32371,"*",1.35141248255465e-24,1.70881146414617e-19,-59.603305785124
"245767","scaffold1035",32415,32417,"*",2.24101835685043e-15,6.57170116225075e-11,-59.5897257594854
"245768","scaffold1035",32454,32456,"*",1.92812790079495e-09,1.38132970830141e-05,-46.1916461916462
"245769","scaffold1035",32468,32470,"*",1.07253458595124e-14,2.78190893025391e-10,-48.7703703703704
"245770","scaffold1035",32490,32492,"*",3.0504729748163e-08,0.000148354271996738,-46.7275097783572
"245771","scaffold1035",32515,32517,"*",6.7766517255026e-08,0.00028361303131286,-35.2028948048591
"245772","scaffold1035",32542,32544,"*",2.84984229926332e-14,6.83131933510787e-10,-50.1646903820817
"245773","scaffold1035",32553,32555,"*",1.15834034226362e-12,1.92089027122767e-08,-44.0901973066082
"245774","scaffold1035",32563,32565,"*",6.54609021746373e-08,0.000276370308048891,-43.7827943868212
"245776","scaffold1035",32654,32656,"*",3.92605897737478e-09,2.57259317650452e-05,-63.5077793493635
"245782","scaffold1035",32823,32825,"*",4.74372767528464e-12,7.11960767849709e-08,-59.0476190476191
"245783","scaffold1035",32838,32840,"*",1.80298644093762e-16,6.51374329715103e-12,-53.5629177564661
"245784","scaffold1035",32866,32868,"*",5.46493632194486e-37,6.91021132209391e-31,-59.6575828940974
"245785","scaffold1035",32870,32872,"*",1.77635404629003e-16,6.46369631320054e-12,-62.2376304782003
"245786","scaffold1035",32961,32963,"*",3.51100209959843e-13,6.52872535422827e-09,-55.6275303643725
"245787","scaffold1035",32976,32978,"*",7.43392012882254e-13,1.28261465676989e-08,-57.2032868186901
"245788","scaffold1035",32985,32987,"*",1.33833914439747e-07,0.000494818920486086,-58.0955334987593
"245789","scaffold1035",33039,33041,"*",1.60788320165646e-13,3.31936207603425e-09,-47.1476635514019
"245790","scaffold1035",33048,33050,"*",5.72621864356295e-10,4.97635273143101e-06,-46.0964912280702
"245795","scaffold1035",33871,33873,"*",8.94637212068795e-08,0.000358553377531807,-54.7145877378435
"245804","scaffold1035",34326,34328,"*",3.72690289254718e-06,0.006679704984114,-41.2646089301768
"246300","scaffold1035",72063,72065,"*",3.86974049532645e-06,0.00686035018634985,-36.1111111111111
"255599","scaffold1037",190584,190586,"*",2.05224533060914e-06,0.00424538056099967,46.018801676294
"255765","scaffold1037",206611,206613,"*",1.82713277140973e-07,0.000639098838810479,28.9372352714671
"258041","scaffold1037",358969,358971,"*",5.44663587731598e-09,3.43067052642653e-05,-52.5454545454545
"259235","scaffold1037",485878,485880,"*",4.66542526410695e-06,0.00784475923569505,-41.9645732689211
"266159","scaffold105",161812,161814,"*",1.3928141377906e-06,0.00319340405628349,35.2163461538462
"269027","scaffold1050",2618,2620,"*",4.77434884058251e-11,5.62889399378123e-07,-60
"269515","scaffold1050",56914,56916,"*",1.5772165099257e-08,8.62413996052591e-05,-43.3016877637131
"270452","scaffold1050",143071,143073,"*",5.68745725360239e-14,1.27850326574855e-09,-41.4205155746509
"270531","scaffold1050",150584,150586,"*",6.20309869751178e-06,0.00962403747578354,-31.9724770642202
"271595","scaffold1052",16062,16064,"*",5.01760756441948e-06,0.00823169709095021,-48.1646825396825
"272974","scaffold1053",49442,49444,"*",3.03607645801916e-15,8.57878705033423e-11,54.3429532081816
"277511","scaffold1054",228952,228954,"*",7.81536769133093e-07,0.00203443036283899,31.25
"278354","scaffold1056",34195,34197,"*",4.23109704307869e-12,6.41736564669208e-08,-66.0714285714286
"285601","scaffold106",191046,191048,"*",1.24332229201714e-06,0.00292082747232249,35.9283196239718
"286153","scaffold106",255060,255062,"*",2.25312721345057e-06,0.00455839461271911,42.8571428571429
"290569","scaffold1061",114136,114138,"*",6.42645840849282e-10,5.46287105624352e-06,32.2222222222222
"290599","scaffold1061",117576,117578,"*",1.01773383441196e-06,0.00249018253748033,50.8810358255452
"292601","scaffold1061",277402,277404,"*",1.13125033887438e-21,1.05957371643978e-16,44.53125
"292664","scaffold1061",283475,283477,"*",8.55570127592597e-08,0.000345083576467479,-42.7777777777778
"293521","scaffold1061",340117,340119,"*",1.65244042214697e-10,1.65173932084278e-06,41.0958904109589
"294729","scaffold1061",447684,447686,"*",1.08009396998937e-12,1.82098555607439e-08,44.1176470588235
"296713","scaffold1064",142509,142511,"*",4.33530154645048e-06,0.00746038175098561,-26.7175572519084
