A0A8J8	CGI_10000672	6e-22
A0AVF1	CGI_10012146	1e-49
A0AVK6	CGI_10023548	2e-63
A0AVT1	CGI_10003125	2e-25
A0AVT1	CGI_10012444	2e-113
A0FGR8	CGI_10025868	9e-24
A0JC51	CGI_10016118	8e-34
A0JM12	CGI_10001556	6e-17
A0JM12	CGI_10001637	4e-09
A0JM12	CGI_10001773	3e-11
A0JM12	CGI_10002334	3e-26
A0JM12	CGI_10002390	2e-17
A0JM12	CGI_10002639	4e-39
A0JM12	CGI_10002744	7e-39
A0JM12	CGI_10003889	6e-18
A0JM12	CGI_10003993	1e-11
A0JM12	CGI_10004144	1e-29
A0JM12	CGI_10004236	2e-13
A0JM12	CGI_10004362	5e-64
A0JM12	CGI_10004414	1e-15
A0JM12	CGI_10004502	8e-52
A0JM12	CGI_10004595	9e-35
A0JM12	CGI_10005200	4e-35
A0JM12	CGI_10006902	2e-86
A0JM12	CGI_10008624	2e-20
A0JM12	CGI_10008878	2e-29
A0JM12	CGI_10009396	2e-06
A0JM12	CGI_10009585	7e-32
A0JM12	CGI_10011370	8e-132
A0JM12	CGI_10011676	1e-47
A0JM12	CGI_10012285	2e-08
A0JM12	CGI_10012536	3e-26
A0JM12	CGI_10013479	2e-70
A0JM12	CGI_10014545	2e-36
A0JM12	CGI_10015520	7e-13
A0JM12	CGI_10016050	2e-14
A0JM12	CGI_10016575	6e-06
A0JM12	CGI_10017275	7e-06
A0JM12	CGI_10019628	2e-67
A0JM12	CGI_10020523	2e-53
A0JM12	CGI_10021067	2e-67
A0JM12	CGI_10021292	4e-14
A0JM12	CGI_10021592	7e-49
A0JM12	CGI_10022048	1e-52
A0JM12	CGI_10022417	2e-06
A0JM12	CGI_10022608	9e-06
A0JM12	CGI_10022655	4e-82
A0JM12	CGI_10022796	2e-77
A0JM12	CGI_10023031	6e-17
A0JM12	CGI_10023315	1e-06
A0JM12	CGI_10023967	3e-06
A0JM12	CGI_10024041	6e-47
A0JM12	CGI_10024459	6e-21
A0JM12	CGI_10025295	1e-34
A0JM12	CGI_10027947	7e-41
A0JM23	CGI_10014957	0.0
A0JM56	CGI_10006780	3e-106
A0JM56	CGI_10010764	6e-07
A0JM56	CGI_10028069	0.0
A0JM59	CGI_10027679	0.0
A0JMA9	CGI_10023908	0.0
A0JMD4	CGI_10013580	6e-98
A0JMH2	CGI_10002340	7e-37
A0JMK9	CGI_10004475	4e-29
A0JMP0	CGI_10028645	2e-101
A0JMQ0	CGI_10010821	0.0
A0JMQ9	CGI_10019877	0.0
A0JMU5	CGI_10015847	1e-32
A0JMY4	CGI_10024694	2e-118
A0JN53	CGI_10025395	0.0
A0JN76	CGI_10022422	1e-11
A0JN80	CGI_10015915	0.0
A0JNA8	CGI_10009993	4e-107
A0JNC4	CGI_10002072	1e-32
A0JNC4	CGI_10025941	1e-91
A0JND3	CGI_10013172	1e-10
A0JNG4	CGI_10001749	6e-12
A0JNG4	CGI_10008221	3e-17
A0JNG4	CGI_10010196	6e-06
A0JNG4	CGI_10021442	1e-12
A0JNG7	CGI_10020691	0.0
A0JNH9	CGI_10001384	3e-08
A0JNJ3	CGI_10003772	3e-70
A0JP70	CGI_10020371	0.0
A0JP86	CGI_10019046	0.0
A0JPB4	CGI_10006947	4e-12
A0JPB5	CGI_10006183	1e-08
A0JPE1	CGI_10016929	2e-41
A0JPF9	CGI_10014968	2e-63
A0JPI9	CGI_10003223	2e-35
A0JPI9	CGI_10005324	3e-21
A0JPI9	CGI_10006591	2e-50
A0JPI9	CGI_10009156	2e-22
A0JPI9	CGI_10015110	1e-28
A0JPI9	CGI_10015924	2e-51
A0JPI9	CGI_10016178	2e-51
A0JPI9	CGI_10016633	3e-59
A0JPI9	CGI_10017082	1e-67
A0JPI9	CGI_10023826	6e-48
A0JPI9	CGI_10023827	2e-07
A0JPI9	CGI_10024376	8e-70
A0JPI9	CGI_10024685	2e-38
A0JPI9	CGI_10025655	3e-85
A0JPN1	CGI_10013972	3e-43
A0M8U1	CGI_10012718	0.0
A0MGZ7	CGI_10002297	4e-35
A0MLS5	CGI_10025277	5e-38
A0MLS5	CGI_10025278	3e-63
A0MTA1	CGI_10023148	2e-103
A0MZ67	CGI_10008669	2e-31
A0NGI1	CGI_10010648	1e-31
A0PJE2	CGI_10016608	2e-135
A0PJN4	CGI_10008712	3e-18
A0PJN4	CGI_10025987	2e-13
A0PQX0	CGI_10022672	1e-08
A0QZA1	CGI_10022382	1e-10
A0R4R3	CGI_10020287	2e-32
A0R4R3	CGI_10020288	1e-25
A0RM89	CGI_10003082	3e-68
A1A4J8	CGI_10004862	2e-75
A1A4M4	CGI_10025789	8e-100
A1A4M6	CGI_10011393	7e-39
A1A4P5	CGI_10004013	4e-49
A1A4R8	CGI_10016158	1e-19
A1A4V9	CGI_10017774	5e-39
A1A5G0	CGI_10009104	0.0
A1A5P2	CGI_10027309	2e-75
A1A5S1	CGI_10009392	0.0
A1A5V9	CGI_10014232	9e-31
A1A5Y0	CGI_10008897	1e-26
A1BQQ5	CGI_10001803	6e-45
A1BQQ5	CGI_10004863	8e-19
A1BQQ5	CGI_10004864	1e-48
A1BQQ5	CGI_10009919	4e-16
A1BQQ5	CGI_10020690	1e-31
A1E295	CGI_10027022	3e-145
A1L162	CGI_10016440	9e-07
A1L1C7	CGI_10014214	6e-151
A1L1F6	CGI_10016442	1e-32
A1L1L3	CGI_10013571	3e-35
A1L1R5	CGI_10016183	1e-105
A1L1S5	CGI_10008560	6e-51
A1L1W9	CGI_10001391	6e-109
A1L1W9	CGI_10009757	2e-58
A1L243	CGI_10004916	2e-59
A1L243	CGI_10006348	4e-60
A1L251	CGI_10013965	2e-93
A1L253	CGI_10014599	5e-40
A1L258	CGI_10000028	5e-51
A1L2F3	CGI_10015074	3e-35
A1L2I9	CGI_10014349	1e-93
A1L2K1	CGI_10007029	9e-19
A1L2P5	CGI_10024087	4e-36
A1L2Y1	CGI_10019566	7e-07
A1L3F4	CGI_10010513	2e-103
A1L3G4	CGI_10014724	6e-15
A1L520	CGI_10010343	4e-103
A1X283	CGI_10014410	5e-43
A1XQU1	CGI_10011558	1e-136
A1XQX0	CGI_10023109	9e-83
A1YG61	CGI_10000136	1e-23
A1YG61	CGI_10011697	9e-07
A1YGA2	CGI_10003333	1e-13
A1Z3X3	CGI_10007528	9e-107
A1ZA47	CGI_10010306	3e-19
A1ZA47	CGI_10018227	1e-10
A1ZA47	CGI_10019365	6e-13
A1ZA47	CGI_10025486	2e-14
A1ZA47	CGI_10025809	6e-73
A2A5Z6	CGI_10024137	0.0
A2A690	CGI_10000610	1e-124
A2A690	CGI_10004029	0.0
A2A6A1	CGI_10003005	2e-10
A2A6A1	CGI_10015128	8e-09
A2A7Y5	CGI_10023242	2e-22
A2A935	CGI_10005698	1e-109
A2A9C3	CGI_10018346	1e-157
A2AAY5	CGI_10014409	6e-31
A2AG06	CGI_10013638	1e-53
A2AGA4	CGI_10001331	2e-44
A2AHJ4	CGI_10020687	0.0
A2AIW0	CGI_10010922	3e-15
A2AJ76	CGI_10009137	5e-08
A2AJ76	CGI_10012348	8e-96
A2AJ76	CGI_10013482	4e-09
A2AJ76	CGI_10025290	7e-32
A2AJ88	CGI_10024691	0.0
A2AJA7	CGI_10022524	2e-54
A2AJA7	CGI_10027468	3e-08
A2AJL3	CGI_10013091	3e-10
A2AJN7	CGI_10011799	0.0
A2AJN7	CGI_10025939	0.0
A2AJT4	CGI_10000072	5e-15
A2AKG8	CGI_10021344	8e-39
A2AKX3	CGI_10012698	2e-20
A2AM05	CGI_10006164	1e-106
A2APV2	CGI_10007354	7e-132
A2ARS0	CGI_10001791	2e-29
A2ARV4	CGI_10002962	4e-16
A2ARV4	CGI_10010730	6e-06
A2ARV4	CGI_10011457	8e-16
A2ARV4	CGI_10021152	8e-19
A2ARZ3	CGI_10014625	1e-17
A2ASQ1	CGI_10023235	3e-06
A2ASS6	CGI_10007905	2e-10
A2ASS6	CGI_10007954	7e-34
A2ASS6	CGI_10009888	4e-17
A2ASS6	CGI_10009889	3e-17
A2ASS6	CGI_10012798	1e-06
A2ASS6	CGI_10016806	0.0
A2ASS6	CGI_10019011	2e-79
A2ASS6	CGI_10022998	1e-25
A2ASS6	CGI_10022999	1e-47
A2ASS6	CGI_10028091	3e-07
A2AV25	CGI_10005575	1e-74
A2AV25	CGI_10026882	3e-70
A2AV25	CGI_10026883	2e-74
A2AV25	CGI_10026886	1e-56
A2AVA0	CGI_10004126	6e-25
A2AVA0	CGI_10005933	8e-13
A2AVA0	CGI_10007173	2e-40
A2AVA0	CGI_10011269	5e-27
A2AVA0	CGI_10016478	3e-14
A2AWP0	CGI_10026569	7e-19
A2AWP8	CGI_10001937	2e-31
A2AX52	CGI_10001323	7e-36
A2AX52	CGI_10003288	2e-23
A2AX52	CGI_10008455	5e-41
A2AX52	CGI_10009194	1e-37
A2AX52	CGI_10012379	8e-26
A2AX52	CGI_10023717	4e-84
A2AX52	CGI_10026902	2e-21
A2BD83	CGI_10016532	2e-150
A2BD94	CGI_10008500	9e-34
A2BDB7	CGI_10011905	6e-07
A2BE28	CGI_10017954	1e-22
A2BE76	CGI_10008891	2e-57
A2BFC9	CGI_10008521	3e-46
A2BFP5	CGI_10019739	0.0
A2BG43	CGI_10005258	3e-31
A2BGR3	CGI_10025557	0.0
A2BHJ4	CGI_10017225	1e-54
A2BID5	CGI_10015831	1e-117
A2BIG9	CGI_10000380	4e-25
A2BIJ3	CGI_10008950	9e-72
A2BIR6	CGI_10021311	6e-56
A2CEA7	CGI_10019636	0.0
A2CES0	CGI_10024645	5e-59
A2CG63	CGI_10017095	4e-77
A2D5H2	CGI_10009922	2e-124
A2IBY8	CGI_10009472	3e-37
A2RRD8	CGI_10019048	7e-34
A2RRV9	CGI_10018106	9e-88
A2RSJ4	CGI_10003904	4e-161
A2RSX7	CGI_10006502	7e-134
A2RSY1	CGI_10019874	6e-175
A2RT62	CGI_10005036	1e-160
A2RT91	CGI_10008512	4e-104
A2RT91	CGI_10022713	1e-168
A2RTL5	CGI_10014994	4e-29
A2RU49	CGI_10016104	3e-53
A2RU49	CGI_10016105	7e-32
A2RU49	CGI_10016107	8e-37
A2RU49	CGI_10027033	2e-70
A2RU67	CGI_10017419	3e-27
A2RUS2	CGI_10003026	2e-47
A2RUS2	CGI_10019107	1e-107
A2RUV5	CGI_10027028	0.0
A2RUW1	CGI_10015396	7e-88
A2RV80	CGI_10021884	9e-35
A2SWM2	CGI_10026002	1e-15
A2T6X9	CGI_10023142	0.0
A2T713	CGI_10011854	2e-16
A2T7G9	CGI_10028397	2e-70
A2TED3	CGI_10005643	2e-36
A2TJ54	CGI_10008001	6e-109
A2V7M9	CGI_10019969	1e-94
A2VCL2	CGI_10002528	2e-101
A2VCW9	CGI_10022642	0.0
A2VCZ5	CGI_10026509	0.0
A2VD23	CGI_10012775	1e-09
A2VD23	CGI_10016565	6e-11
A2VD23	CGI_10023068	9e-17
A2VD82	CGI_10009394	5e-144
A2VD82	CGI_10009708	7e-118
A2VDB3	CGI_10027138	8e-14
A2VDC2	CGI_10005358	1e-146
A2VDD2	CGI_10013079	4e-30
A2VDD2	CGI_10014996	5e-18
A2VDD2	CGI_10015739	2e-23
A2VDD2	CGI_10024577	4e-27
A2VDD2	CGI_10024843	1e-59
A2VDL9	CGI_10026244	4e-153
A2VDP4	CGI_10017888	9e-49
A2VDR2	CGI_10018071	6e-41
A2VDU3	CGI_10006842	8e-16
A2VE15	CGI_10014375	3e-98
A2VE52	CGI_10019234	6e-78
A2VE54	CGI_10015895	5e-31
A2VE56	CGI_10007655	4e-39
A2VE79	CGI_10006008	3e-50
A2VE99	CGI_10022558	0.0
A2VEI2	CGI_10026057	3e-144
A2XYY8	CGI_10020527	5e-79
A3KCL7	CGI_10006363	3e-37
A3KG59	CGI_10028928	8e-94
A3KMP2	CGI_10009070	8e-30
A3KMP2	CGI_10021648	8e-59
A3KMV1	CGI_10003687	1e-07
A3KMV5	CGI_10000224	2e-18
A3KMV5	CGI_10001466	2e-91
A3KMV5	CGI_10007052	7e-94
A3KMV5	CGI_10007054	2e-94
A3KMV5	CGI_10008924	2e-141
A3KMV5	CGI_10010841	3e-131
A3KMV5	CGI_10012452	0.0
A3KMV5	CGI_10012454	8e-37
A3KMZ6	CGI_10025404	7e-66
A3KNI7	CGI_10026759	5e-20
A3KPN8	CGI_10009069	5e-29
A3KPP4	CGI_10012560	2e-96
A3KPP4	CGI_10022894	2e-98
A3KPQ7	CGI_10015182	1e-102
A3KPQ7	CGI_10026658	1e-53
A3KPW7	CGI_10018310	1e-76
A3KPW9	CGI_10008867	9e-46
A3KQA5	CGI_10008688	4e-90
A3R064	CGI_10014378	6e-10
A3RLT6	CGI_10021852	1e-150
A4D0V7	CGI_10020074	2e-71
A4D161	CGI_10000353	4e-20
A4D263	CGI_10006803	2e-41
A4D2P6	CGI_10018620	2e-62
A4FU69	CGI_10008411	2e-156
A4FUB0	CGI_10005935	5e-31
A4FUD6	CGI_10017796	3e-51
A4FUE7	CGI_10022985	4e-47
A4FUI1	CGI_10013574	2e-31
A4FUY7	CGI_10000456	9e-49
A4FV58	CGI_10008280	9e-74
A4FV97	CGI_10022434	4e-41
A4G5V4	CGI_10008294	4e-87
A4IF62	CGI_10012624	0.0
A4IF63	CGI_10000692	4e-08
A4IF63	CGI_10001461	1e-14
A4IF63	CGI_10001535	8e-10
A4IF63	CGI_10006649	3e-12
A4IF63	CGI_10007414	3e-10
A4IF63	CGI_10007901	8e-15
A4IF63	CGI_10008922	1e-06
A4IF63	CGI_10009108	4e-31
A4IF63	CGI_10011467	3e-06
A4IF63	CGI_10011500	3e-08
A4IF63	CGI_10012090	3e-10
A4IF63	CGI_10012261	3e-09
A4IF63	CGI_10015676	4e-08
A4IF63	CGI_10016289	4e-07
A4IF63	CGI_10017777	7e-08
A4IF63	CGI_10019358	4e-08
A4IF63	CGI_10019810	5e-11
A4IF63	CGI_10022686	4e-07
A4IF63	CGI_10023515	1e-07
