"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"97486","NC_047559.1",9400974,9400976,"*",6.22175196270589e-17,1.84202296517083e-13,-77.0087976539589
"441389","NC_047559.1",41431870,41431872,"*",6.3988435706695e-51,2.57645610988203e-45,-91.9354838709677
"555367","NC_047559.1",52303932,52303934,"*",1.11195620653716e-05,0.00162385758647909,83.3193441889094
"816125","NC_047560.1",50062255,50062257,"*",7.75911843051561e-24,8.75304190773126e-20,78.7419814682822
"828765","NC_047560.1",51286421,51286423,"*",8.42596161190916e-27,1.53141041380391e-22,-81
"964129","NC_047561.1",2480996,2480998,"*",4.55472859915306e-27,8.60691160115959e-23,-86.798418972332
"1006699","NC_047561.1",6117744,6117746,"*",3.29921740849662e-33,1.44261273533528e-28,-78.2608695652174
"1214593","NC_047561.1",25420097,25420099,"*",3.04724212789706e-11,2.49497884144081e-08,-75.750300120048
"1300074","NC_047561.1",34639382,34639384,"*",9.73272992658911e-08,2.93443532999202e-05,80.8333333333333
"1696911","NC_047562.1",20305876,20305878,"*",4.61679442565156e-38,4.31536085306191e-33,78.2945736434108
"1744469","NC_047562.1",24208465,24208467,"*",4.81963631734289e-08,1.60105164389238e-05,79.3960674157303
"1773520","NC_047562.1",27876534,27876536,"*",1.58609409069216e-10,1.0756184334499e-07,77.2222222222222
"1870969","NC_047562.1",37319883,37319885,"*",7.97554784120898e-23,7.60418698732154e-19,-89.5522388059701
"1901952","NC_047562.1",39940872,39940874,"*",3.55365985382417e-08,1.22796267767738e-05,88.4439445069366
"1962260","NC_047562.1",47310318,47310320,"*",2.16967729264962e-12,2.38590308473258e-09,-80.1246703428434
"2215574","NC_047563.1",26417283,26417285,"*",9.1407953395379e-14,1.39169068552307e-10,-81.4285714285714
"2394153","NC_047563.1",62739104,62739106,"*",6.81175608039634e-06,0.00107905659972199,-89.1025641025641
"2397451","NC_047563.1",62993987,62993989,"*",2.12271457156713e-09,1.04872692171854e-06,-75.0917788408054
"2456760","NC_047564.1",1093483,1093485,"*",4.86712548484013e-35,2.99721726292875e-30,82.020585444193
"2567443","NC_047564.1",12665725,12665727,"*",6.96130758948856e-22,5.59724662037805e-18,85.4166666666667
"2595846","NC_047564.1",16004667,16004669,"*",3.5885348076611e-23,3.62620214926367e-19,78.7625418060201
"2596032","NC_047564.1",16028015,16028017,"*",3.15117500303363e-12,3.31679531353722e-09,85.3514739229025
"2693235","NC_047564.1",24661308,24661310,"*",8.80919588844105e-05,0.00895595128626438,77.1683673469388
"2750551","NC_047564.1",29926479,29926481,"*",2.7709793904551e-27,5.39194710694668e-23,85.7142857142857
"2771661","NC_047564.1",31821606,31821608,"*",4.80600868310454e-44,8.67463401443947e-39,80.024788266887
"2913155","NC_047564.1",43876298,43876300,"*",4.21351119688136e-29,1.09183595160111e-24,-76.7055582563604
"3002609","NC_047564.1",51737035,51737037,"*",6.00382024136429e-32,2.24473073303434e-27,79.7227811312318
"3069424","NC_047564.1",57728028,57728030,"*",1.92880515871593e-34,1.09740046323466e-29,-78.6415882967607
"3463817","NC_047565.1",34939215,34939217,"*",6.95391180624867e-08,2.2017519486971e-05,-75.5581668625147
"3463820","NC_047565.1",34939247,34939249,"*",1.09410819394157e-12,1.2837860580101e-09,-79.7773654916512
"3463867","NC_047565.1",34943024,34943026,"*",7.83833284103268e-12,7.47608457847744e-09,-76.0483870967742
"3483994","NC_047565.1",36497024,36497026,"*",8.91394435635621e-53,4.66589032695846e-47,-76.5822784810127
