"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"20531","NC_047559.1",2799230,2799232,"*",3.80844551268305e-20,1.83006629186346e-16,83.0864530029626
"61229","NC_047559.1",6531650,6531652,"*",8.62411009710335e-19,3.13907165176593e-15,76.7441860465116
"80891","NC_047559.1",8166690,8166692,"*",4.1719623255581e-16,8.60187054522162e-13,77.3809523809524
"97486","NC_047559.1",9400974,9400976,"*",3.0653995919084e-16,6.46990659948956e-13,-81.6326530612245
"118309","NC_047559.1",11117667,11117669,"*",4.20977456345736e-10,2.12682991277231e-07,-77.0833333333333
"196874","NC_047559.1",18206975,18206977,"*",4.65546925325656e-27,7.01893515547705e-23,80.1851851851852
"239745","NC_047559.1",22293933,22293935,"*",4.09511325283409e-15,6.83941318265826e-12,75.2770673486786
"257631","NC_047559.1",24170063,24170065,"*",9.77521642109809e-07,0.000186327480001148,76.8102073365231
"257678","NC_047559.1",24173162,24173164,"*",2.24071437956178e-16,4.85591429757518e-13,77.8471602735653
"257679","NC_047559.1",24173203,24173205,"*",1.66049469444545e-14,2.43986819454626e-11,82.0861678004535
"257754","NC_047559.1",24177562,24177564,"*",3.21585903476873e-13,3.49394230164246e-10,86.3445378151261
"257847","NC_047559.1",24182519,24182521,"*",6.78087901418935e-07,0.000135725560561682,76.6666666666667
"257885","NC_047559.1",24185437,24185439,"*",6.22566698428487e-11,3.86937495685575e-08,77.5862068965517
"264017","NC_047559.1",24702767,24702769,"*",1.82931295007013e-06,0.000320186732950045,77.9661016949153
"265577","NC_047559.1",24859718,24859720,"*",1.87830239814728e-54,1.64720426098364e-48,-79.2
"265600","NC_047559.1",24862361,24862363,"*",7.57540906703278e-27,1.11653172542002e-22,-78.4615384615385
"266744","NC_047559.1",24987135,24987137,"*",3.81743462035357e-09,1.49109380582368e-06,-80.6034482758621
"267358","NC_047559.1",25027324,25027326,"*",2.10996621852402e-07,4.97610642737094e-05,-78.2084409991387
"297197","NC_047559.1",27982072,27982074,"*",7.25224595474993e-08,1.97034994605979e-05,76.056338028169
"297235","NC_047559.1",27989098,27989100,"*",1.01361928600608e-13,1.23832085726818e-10,-80
"301392","NC_047559.1",28456701,28456703,"*",1.28556609827311e-16,2.92956860361037e-13,78.4313725490196
"385282","NC_047559.1",36478032,36478034,"*",1.83251936964916e-16,4.02938782286399e-13,-81.6091954022989
"441389","NC_047559.1",41431870,41431872,"*",4.45674338566266e-37,2.75887419677107e-32,-89.5833333333333
"450082","NC_047559.1",42438404,42438406,"*",1.42446466134109e-19,6.11855383082106e-16,82.258064516129
"540928","NC_047559.1",50894041,50894043,"*",1.10677419486678e-23,9.56257658880773e-20,86.273987206823
"549292","NC_047559.1",51876614,51876616,"*",4.445553294109e-15,7.37206139416006e-12,-84.7826086956522
"577948","NC_047559.1",54053386,54053388,"*",5.40913953345957e-34,2.17265156819912e-29,-85.1851851851852
"629331","NC_047560.1",7407587,7407589,"*",1.16617747737264e-11,8.74223751592503e-09,-76.0997732426304
"678387","NC_047560.1",17822823,17822825,"*",1.76039449116441e-12,1.60701238247644e-09,80.8080808080808
"693526","NC_047560.1",19919194,19919196,"*",5.65259894595559e-11,3.54460337397155e-08,78.4216772151899
"707243","NC_047560.1",21542121,21542123,"*",8.04526929838439e-40,7.55937261798471e-35,-81.0526315789474
"712584","NC_047560.1",22806263,22806265,"*",6.36480306290308e-08,1.7592179796079e-05,-80.787037037037
"717321","NC_047560.1",23873074,23873076,"*",1.23430565263172e-08,4.18496836279542e-06,78.125
"756261","NC_047560.1",32295500,32295502,"*",1.47060874353113e-12,1.3683516774295e-09,-82.9787234042553
"774176","NC_047560.1",36856613,36856615,"*",1.71192680117834e-10,9.53306461227642e-08,-78.5714285714286
"813027","NC_047560.1",48674436,48674438,"*",1.06858907241321e-11,8.0808956505865e-09,78.0762250453721
"816125","NC_047560.1",50062255,50062257,"*",7.75911854012136e-24,6.87320245130471e-20,88.4615384615385
"817644","NC_047560.1",50369208,50369210,"*",8.35757425093409e-36,4.22843928252352e-31,-85.0022153300842
"828765","NC_047560.1",51286421,51286423,"*",1.77022637068492e-17,4.94140722556919e-14,-76.9230769230769
"831678","NC_047560.1",51461161,51461163,"*",4.49667187829192e-12,3.71670214617106e-09,83.9285714285714
"894511","NC_047560.1",63552053,63552055,"*",8.05425815357121e-59,4.19306658154277e-52,-82.32861936721
"950228","NC_047561.1",681701,681703,"*",2.05950543677194e-34,9.03056433914987e-30,94.9494949494949
"951260","NC_047561.1",803620,803622,"*",5.7315088608212e-19,2.18536043543836e-15,-81.4285714285714
"964129","NC_047561.1",2480996,2480998,"*",7.50585067062643e-22,4.79298315410917e-18,-87.4329501915709
"1006699","NC_047561.1",6117744,6117746,"*",4.58868600565854e-28,7.86471808618106e-24,-84.5070422535211
"1023190","NC_047561.1",7352120,7352122,"*",7.98942859339423e-09,2.85588755515912e-06,79.2330928008055
"1024588","NC_047561.1",7443894,7443896,"*",2.5112201119749e-30,6.00613783361896e-26,-79.4642857142857
"1065487","NC_047561.1",11056239,11056241,"*",2.81601439938839e-13,3.10114390908616e-10,79.6594982078853
"1065633","NC_047561.1",11068665,11068667,"*",4.25170911706383e-11,2.75512120632805e-08,87.8787878787879
